sale_item_id,sale_id,product_id,quantity,unit_price,discount
31000,16017,8,1,54.99,0.0
31001,16017,45,1,44.99,11.25
31002,16018,6,1,279.99,0.0
31003,16019,6,1,279.99,0.0
31004,16019,10,2,44.99,0.0
31005,16019,89,1,39.99,0.0
31006,16020,15,1,47.99,0.0
31007,16020,36,3,22.99,10.35
31008,16020,52,1,21.99,0.0
31009,16021,5,1,69.99,0.0
31010,16021,20,1,79.99,0.0
31011,16021,10,3,44.99,26.99
31012,16021,90,1,21.99,0.0
31013,16021,21,1,74.99,7.5
31014,16022,18,1,49.99,0.0
31015,16023,34,1,18.0,0.0
31016,16023,5,1,69.99,0.0
31017,16024,2,2,239.99,0.0
31018,16024,85,1,139.99,0.0
31019,16024,29,2,46.99,0.0
31020,16025,1,2,189.99,0.0
31021,16025,5,1,69.99,0.0
31022,16025,22,1,59.99,0.0
31023,16026,8,1,54.99,11.0
31024,16026,68,3,16.5,12.38
31025,16026,9,1,29.99,0.0
31026,16027,13,1,59.99,0.0
31027,16027,64,1,18.99,0.0
31028,16028,16,2,89.99,0.0
31029,16029,59,1,34.99,3.5
31030,16030,65,2,34.99,7.0
31031,16030,1,1,189.99,0.0
31032,16030,5,1,69.99,10.5
31033,16030,58,1,26.99,0.0
31034,16030,7,1,119.99,0.0
31035,16031,7,2,119.99,0.0
31036,16032,31,1,44.99,0.0
31037,16033,61,3,28.99,0.0
31038,16033,1,1,189.99,0.0
31039,16034,15,2,47.99,0.0
31040,16034,2,1,239.99,0.0
31041,16034,51,1,69.99,0.0
31042,16034,43,3,114.99,0.0
31043,16035,74,4,21.0,8.4
31044,16035,10,2,44.99,0.0
31045,16035,1,1,189.99,0.0
31046,16036,26,1,49.99,0.0
31047,16037,1,1,189.99,0.0
31048,16037,36,1,22.99,0.0
31049,16037,68,1,16.5,0.0
31050,16038,12,1,109.99,0.0
31051,16038,6,1,279.99,0.0
31052,16038,1,1,189.99,19.0
31053,16038,9,1,29.99,3.0
31054,16039,4,1,34.99,0.0
31055,16039,15,1,47.99,0.0
31056,16039,1,1,189.99,0.0
31057,16039,56,1,21.99,0.0
31058,16040,90,1,21.99,3.3
31059,16040,101,1,14.99,0.0
31060,16040,42,1,149.99,0.0
31061,16040,13,1,59.99,0.0
31062,16041,16,2,89.99,0.0
31063,16042,1,1,189.99,0.0
31064,16043,2,1,239.99,0.0
31065,16043,8,1,54.99,0.0
31066,16044,2,1,239.99,0.0
31067,16045,1,3,189.99,0.0
31068,16045,15,2,47.99,9.6
31069,16046,2,1,239.99,0.0
31070,16046,1,1,189.99,0.0
31071,16047,35,1,34.99,8.75
31072,16047,99,1,21.99,0.0
31073,16048,17,2,129.99,39.0
31074,16049,26,1,49.99,0.0
31075,16050,10,1,44.99,0.0
31076,16051,24,1,24.99,0.0
31077,16052,59,3,34.99,0.0
31078,16053,106,1,8.49,0.0
31079,16053,113,1,13.49,0.0
31080,16054,13,1,59.99,0.0
31081,16054,74,1,21.0,0.0
31082,16055,6,1,279.99,0.0
31083,16055,4,1,34.99,0.0
31084,16055,5,1,69.99,0.0
31085,16055,17,2,129.99,39.0
31086,16055,9,2,29.99,0.0
31087,16056,1,4,189.99,0.0
31088,16057,59,1,34.99,5.25
31089,16058,28,1,38.0,5.7
31090,16058,97,1,18.99,0.95
31091,16058,56,3,21.99,0.0
31092,16058,116,1,5.29,1.06
31093,16059,14,2,29.99,0.0
31094,16060,22,1,59.99,12.0
31095,16061,1,1,189.99,0.0
31096,16061,23,1,169.99,42.5
31097,16061,104,1,12.99,0.0
31098,16062,38,1,46.0,0.0
31099,16062,105,2,8.99,0.0
31100,16062,1,2,189.99,0.0
31101,16063,4,1,34.99,7.0
31102,16063,1,1,189.99,0.0
31103,16064,8,1,54.99,11.0
31104,16065,2,1,239.99,0.0
31105,16065,1,1,189.99,0.0
31106,16066,14,1,29.99,0.0
31107,16067,79,1,94.99,0.0
31108,16067,1,1,189.99,28.5
31109,16068,89,1,39.99,0.0
31110,16068,4,1,34.99,0.0
31111,16068,8,1,54.99,0.0
31112,16069,19,1,24.99,0.0
31113,16069,70,1,19.99,3.0
31114,16070,2,1,239.99,36.0
31115,16070,35,4,34.99,0.0
31116,16070,30,1,24.5,0.0
31117,16071,38,1,46.0,0.0
31118,16072,59,2,34.99,0.0
31119,16073,89,3,39.99,0.0
31120,16074,8,1,54.99,0.0
31121,16074,117,1,8.99,0.0
31122,16075,30,1,24.5,0.0
31123,16075,14,2,29.99,6.0
31124,16075,50,2,24.99,0.0
31125,16075,47,4,119.99,24.0
31126,16075,11,1,49.99,0.0
31127,16076,61,3,28.99,0.0
31128,16077,11,2,49.99,0.0
31129,16077,114,4,5.49,4.39
31130,16078,62,1,22.5,1.12
31131,16079,1,1,189.99,0.0
31132,16080,4,1,34.99,0.0
31133,16081,1,2,189.99,57.0
31134,16081,90,1,21.99,0.0
31135,16081,14,1,29.99,0.0
31136,16081,16,3,89.99,27.0
31137,16081,9,3,29.99,0.0
31138,16082,3,1,79.99,0.0
31139,16083,96,1,12.99,0.0
31140,16084,76,2,14.99,0.0
31141,16084,88,2,15.99,0.0
31142,16084,67,2,69.99,14.0
31143,16085,6,2,279.99,84.0
31144,16086,11,1,49.99,0.0
31145,16086,24,1,24.99,0.0
31146,16087,7,2,119.99,0.0
31147,16088,13,1,59.99,0.0
31148,16089,38,1,46.0,0.0
31149,16090,98,2,23.99,7.2
31150,16090,60,1,27.99,0.0
31151,16090,3,1,79.99,0.0
31152,16091,74,1,21.0,0.0
31153,16091,1,1,189.99,0.0
31154,16091,47,1,119.99,0.0
31155,16092,7,1,119.99,0.0
31156,16093,108,2,5.99,1.8
31157,16094,1,1,189.99,0.0
31158,16095,112,1,10.5,2.1
31159,16095,54,1,38.0,0.0
31160,16096,73,1,32.99,0.0
31161,16097,1,1,189.99,0.0
31162,16098,1,1,189.99,9.5
31163,16098,10,2,44.99,0.0
31164,16098,13,2,59.99,0.0
31165,16099,1,1,189.99,0.0
31166,16099,79,1,94.99,0.0
31167,16100,25,1,39.99,8.0
31168,16101,8,1,54.99,13.75
31169,16102,47,2,119.99,0.0
31170,16102,7,1,119.99,0.0
31171,16102,78,1,14.99,0.0
31172,16102,112,1,10.5,0.0
31173,16103,24,2,24.99,0.0
31174,16103,8,1,54.99,0.0
31175,16104,2,4,239.99,0.0
31176,16105,11,1,49.99,0.0
31177,16105,7,1,119.99,0.0
31178,16106,55,1,84.99,0.0
31179,16106,35,1,34.99,0.0
31180,16106,14,3,29.99,0.0
31181,16106,64,3,18.99,0.0
31182,16107,51,2,69.99,28.0
31183,16107,57,1,19.99,0.0
31184,16107,36,1,22.99,5.75
31185,16108,107,2,13.99,4.2
31186,16109,19,1,24.99,0.0
31187,16109,3,1,79.99,0.0
31188,16110,65,1,34.99,0.0
31189,16111,7,1,119.99,0.0
31190,16111,2,1,239.99,0.0
31191,16112,47,2,119.99,36.0
31192,16112,35,1,34.99,1.75
31193,16112,2,3,239.99,108.0
31194,16113,15,1,47.99,0.0
31195,16113,64,1,18.99,0.0
31196,16113,98,1,23.99,0.0
31197,16113,19,1,24.99,0.0
31198,16113,32,1,29.99,0.0
31199,16114,2,1,239.99,0.0
31200,16115,7,2,119.99,24.0
31201,16115,73,2,32.99,16.5
31202,16115,28,3,38.0,0.0
31203,16115,12,3,109.99,0.0
31204,16116,3,1,79.99,0.0
31205,16117,39,1,27.99,7.0
31206,16117,82,1,22.99,0.0
31207,16117,1,1,189.99,0.0
31208,16118,82,1,22.99,5.75
31209,16119,21,1,74.99,15.0
31210,16120,103,1,17.99,2.7
31211,16121,17,1,129.99,19.5
31212,16122,39,1,27.99,0.0
31213,16123,26,1,49.99,0.0
31214,16124,3,1,79.99,0.0
31215,16125,46,1,99.99,0.0
31216,16125,85,1,139.99,0.0
31217,16125,19,1,24.99,0.0
31218,16126,89,1,39.99,0.0
31219,16126,104,1,12.99,0.0
31220,16127,11,1,49.99,0.0
31221,16127,51,1,69.99,0.0
31222,16128,8,1,54.99,0.0
31223,16128,14,1,29.99,1.5
31224,16129,1,1,189.99,0.0
31225,16130,5,1,69.99,0.0
31226,16130,36,1,22.99,5.75
31227,16131,2,1,239.99,60.0
31228,16131,32,1,29.99,0.0
31229,16131,7,1,119.99,12.0
31230,16131,67,1,69.99,0.0
31231,16132,2,1,239.99,0.0
31232,16132,110,1,10.99,0.0
31233,16132,92,1,79.99,0.0
31234,16133,9,1,29.99,0.0
31235,16134,66,2,24.0,0.0
31236,16134,1,2,189.99,0.0
31237,16135,18,3,49.99,0.0
31238,16136,89,1,39.99,0.0
31239,16137,50,1,24.99,0.0
31240,16137,36,2,22.99,0.0
31241,16138,2,1,239.99,0.0
31242,16139,38,1,46.0,0.0
31243,16139,1,1,189.99,0.0
31244,16140,26,1,49.99,0.0
31245,16141,117,1,8.99,0.0
31246,16141,30,2,24.5,9.8
31247,16142,3,1,79.99,0.0
31248,16143,5,1,69.99,0.0
31249,16144,54,1,38.0,1.9
31250,16144,11,1,49.99,0.0
31251,16145,1,1,189.99,0.0
31252,16145,7,1,119.99,6.0
31253,16145,59,1,34.99,3.5
31254,16145,24,3,24.99,0.0
31255,16146,14,1,29.99,0.0
31256,16147,8,1,54.99,0.0
31257,16147,11,1,49.99,0.0
31258,16147,2,1,239.99,60.0
31259,16147,118,1,6.49,0.0
31260,16148,80,1,13.99,0.0
31261,16149,77,1,17.5,0.0
31262,16150,106,1,8.49,0.0
31263,16150,2,1,239.99,0.0
31264,16151,6,1,279.99,0.0
31265,16151,48,3,54.99,24.75
31266,16152,2,2,239.99,0.0
31267,16152,49,1,28.99,0.0
31268,16152,58,1,26.99,4.05
31269,16153,43,1,114.99,0.0
31270,16153,20,2,79.99,39.99
31271,16153,113,1,13.49,2.7
31272,16154,2,1,239.99,12.0
31273,16154,12,2,109.99,0.0
31274,16154,109,1,15.99,2.4
31275,16155,18,1,49.99,0.0
31276,16155,3,1,79.99,0.0
31277,16156,3,1,79.99,0.0
31278,16156,86,1,19.99,0.0
31279,16156,4,1,34.99,8.75
31280,16156,23,1,169.99,0.0
31281,16157,40,1,52.0,0.0
31282,16158,113,1,13.49,0.0
31283,16159,7,1,119.99,0.0
31284,16159,6,1,279.99,0.0
31285,16159,19,1,24.99,0.0
31286,16160,106,1,8.49,0.0
31287,16160,23,1,169.99,0.0
31288,16161,38,1,46.0,0.0
31289,16161,104,1,12.99,0.0
31290,16162,21,1,74.99,15.0
31291,16163,91,2,28.99,0.0
31292,16163,8,1,54.99,0.0
31293,16163,31,1,44.99,0.0
31294,16163,1,1,189.99,0.0
31295,16163,52,1,21.99,1.1
31296,16164,10,2,44.99,0.0
31297,16164,5,1,69.99,0.0
31298,16164,100,2,16.99,0.0
31299,16165,15,3,47.99,0.0
31300,16165,1,1,189.99,0.0
31301,16165,23,1,169.99,42.5
31302,16166,33,1,48.0,0.0
31303,16166,38,2,46.0,0.0
31304,16167,18,2,49.99,10.0
31305,16167,22,3,59.99,0.0
31306,16167,4,1,34.99,3.5
31307,16168,15,1,47.99,0.0
31308,16169,1,1,189.99,28.5
31309,16169,30,2,24.5,0.0
31310,16170,119,1,24.99,0.0
31311,16171,1,1,189.99,28.5
31312,16171,42,1,149.99,15.0
31313,16171,119,3,24.99,14.99
31314,16171,43,1,114.99,28.75
31315,16172,2,1,239.99,0.0
31316,16172,1,1,189.99,47.5
31317,16172,56,2,21.99,0.0
31318,16173,1,2,189.99,57.0
31319,16174,28,1,38.0,0.0
31320,16174,64,1,18.99,3.8
31321,16174,2,1,239.99,24.0
31322,16174,11,3,49.99,0.0
31323,16175,1,1,189.99,0.0
31324,16175,26,1,49.99,0.0
31325,16176,19,1,24.99,0.0
31326,16176,85,1,139.99,0.0
31327,16176,102,1,22.99,0.0
31328,16176,14,1,29.99,0.0
31329,16177,4,1,34.99,0.0
31330,16177,9,1,29.99,4.5
31331,16178,21,2,74.99,22.5
31332,16179,4,1,34.99,7.0
31333,16179,84,1,199.99,20.0
31334,16180,35,1,34.99,0.0
31335,16181,84,1,199.99,0.0
31336,16182,8,3,54.99,0.0
31337,16183,1,1,189.99,0.0
31338,16183,26,2,49.99,0.0
31339,16183,46,1,99.99,0.0
31340,16183,13,1,59.99,6.0
31341,16184,16,1,89.99,0.0
31342,16185,64,2,18.99,0.0
31343,16186,9,1,29.99,0.0
31344,16187,3,1,79.99,0.0
31345,16188,2,1,239.99,0.0
31346,16188,1,1,189.99,19.0
31347,16189,2,1,239.99,0.0
31348,16189,73,2,32.99,0.0
31349,16189,58,1,26.99,0.0
31350,16189,33,1,48.0,12.0
31351,16190,118,2,6.49,0.0
31352,16191,9,1,29.99,0.0
31353,16192,42,1,149.99,0.0
31354,16192,112,1,10.5,0.0
31355,16193,11,3,49.99,0.0
31356,16193,1,1,189.99,28.5
31357,16193,2,1,239.99,0.0
31358,16193,91,1,28.99,0.0
31359,16194,17,1,129.99,19.5
31360,16194,58,1,26.99,0.0
31361,16194,20,1,79.99,0.0
31362,16194,77,2,17.5,0.0
31363,16195,1,1,189.99,19.0
31364,16195,80,2,13.99,0.0
31365,16196,38,4,46.0,0.0
31366,16196,29,1,46.99,7.05
31367,16196,73,1,32.99,4.95
31368,16197,1,1,189.99,19.0
31369,16198,64,2,18.99,0.0
31370,16198,13,2,59.99,0.0
31371,16199,10,1,44.99,0.0
31372,16200,1,2,189.99,0.0
31373,16201,48,1,54.99,0.0
31374,16201,56,1,21.99,0.0
31375,16201,15,1,47.99,4.8
31376,16201,54,1,38.0,7.6
31377,16202,37,1,64.99,16.25
31378,16202,70,2,19.99,8.0
31379,16202,25,1,39.99,0.0
31380,16203,8,1,54.99,0.0
31381,16204,5,3,69.99,52.49
31382,16205,5,1,69.99,17.5
31383,16205,99,1,21.99,0.0
31384,16205,6,1,279.99,0.0
31385,16206,17,1,129.99,0.0
31386,16207,14,1,29.99,0.0
31387,16208,2,1,239.99,0.0
31388,16208,3,1,79.99,12.0
31389,16208,103,1,17.99,0.0
31390,16209,1,1,189.99,47.5
31391,16209,14,1,29.99,6.0
31392,16210,11,1,49.99,10.0
31393,16210,90,2,21.99,0.0
31394,16210,58,1,26.99,1.35
31395,16211,5,2,69.99,7.0
31396,16212,23,3,169.99,51.0
31397,16212,1,1,189.99,47.5
31398,16212,21,1,74.99,0.0
31399,16213,16,2,89.99,27.0
31400,16214,4,1,34.99,5.25
31401,16214,26,1,49.99,10.0
31402,16215,6,1,279.99,42.0
31403,16216,92,1,79.99,20.0
31404,16217,64,1,18.99,0.0
31405,16218,5,1,69.99,7.0
31406,16219,7,1,119.99,0.0
31407,16219,18,1,49.99,0.0
31408,16220,6,1,279.99,0.0
31409,16221,13,2,59.99,0.0
31410,16221,26,1,49.99,0.0
31411,16222,71,1,38.99,0.0
31412,16222,28,2,38.0,0.0
31413,16222,9,1,29.99,0.0
31414,16223,89,1,39.99,0.0
31415,16223,20,2,79.99,0.0
31416,16223,54,1,38.0,0.0
31417,16224,1,1,189.99,0.0
31418,16224,38,1,46.0,2.3
31419,16224,64,1,18.99,0.0
31420,16225,1,1,189.99,0.0
31421,16225,97,2,18.99,0.0
31422,16226,1,1,189.99,0.0
31423,16226,39,1,27.99,1.4
31424,16227,8,3,54.99,0.0
31425,16227,96,1,12.99,0.0
31426,16228,1,1,189.99,0.0
31427,16228,78,3,14.99,4.5
31428,16229,23,1,169.99,8.5
31429,16229,70,1,19.99,0.0
31430,16230,17,3,129.99,0.0
31431,16230,48,1,54.99,0.0
31432,16231,3,1,79.99,8.0
31433,16232,5,1,69.99,0.0
31434,16232,14,1,29.99,0.0
31435,16233,8,2,54.99,0.0
31436,16233,2,1,239.99,0.0
31437,16233,99,1,21.99,0.0
31438,16234,1,1,189.99,0.0
31439,16234,2,1,239.99,12.0
31440,16234,3,1,79.99,16.0
31441,16234,105,1,8.99,2.25
31442,16235,1,1,189.99,47.5
31443,16235,3,1,79.99,0.0
31444,16235,20,1,79.99,0.0
31445,16235,25,2,39.99,4.0
31446,16235,46,1,99.99,0.0
31447,16236,75,1,59.99,0.0
31448,16237,3,1,79.99,0.0
31449,16238,16,1,89.99,0.0
31450,16239,9,1,29.99,3.0
31451,16240,6,1,279.99,0.0
31452,16241,33,2,48.0,14.4
31453,16241,22,1,59.99,0.0
31454,16241,1,1,189.99,0.0
31455,16241,24,1,24.99,0.0
31456,16241,19,1,24.99,5.0
31457,16242,7,1,119.99,0.0
31458,16242,6,1,279.99,0.0
31459,16243,115,1,7.99,0.0
31460,16244,24,1,24.99,1.25
31461,16245,4,2,34.99,0.0
31462,16246,19,1,24.99,0.0
31463,16247,12,1,109.99,16.5
31464,16248,11,1,49.99,0.0
31465,16249,1,1,189.99,0.0
31466,16249,61,1,28.99,0.0
31467,16249,10,1,44.99,0.0
31468,16250,6,1,279.99,28.0
31469,16251,21,1,74.99,0.0
31470,16251,3,3,79.99,0.0
31471,16252,105,1,8.99,0.0
31472,16252,1,1,189.99,0.0
31473,16253,1,2,189.99,57.0
31474,16254,1,2,189.99,0.0
31475,16254,5,1,69.99,0.0
31476,16254,29,1,46.99,0.0
31477,16255,38,1,46.0,0.0
31478,16255,31,2,44.99,22.5
31479,16256,5,1,69.99,0.0
31480,16256,42,1,149.99,0.0
31481,16257,3,1,79.99,0.0
31482,16258,1,1,189.99,0.0
31483,16258,61,1,28.99,2.9
31484,16259,23,1,169.99,0.0
31485,16259,31,1,44.99,4.5
31486,16260,12,1,109.99,0.0
31487,16261,1,2,189.99,38.0
31488,16262,82,1,22.99,1.15
31489,16262,42,1,149.99,37.5
31490,16262,5,2,69.99,0.0
31491,16262,2,1,239.99,0.0
31492,16263,4,1,34.99,0.0
31493,16264,99,1,21.99,0.0
31494,16264,66,1,24.0,0.0
31495,16264,36,1,22.99,1.15
31496,16265,106,1,8.49,0.0
31497,16265,111,1,11.49,0.0
31498,16266,42,1,149.99,0.0
31499,16266,108,1,5.99,0.0
31500,16266,1,1,189.99,47.5
31501,16267,1,1,189.99,0.0
31502,16267,105,1,8.99,1.8
31503,16267,26,2,49.99,0.0
31504,16268,2,1,239.99,24.0
31505,16269,56,1,21.99,0.0
31506,16270,41,1,219.99,0.0
31507,16271,1,1,189.99,0.0
31508,16271,96,1,12.99,0.0
31509,16272,24,1,24.99,0.0
31510,16273,65,1,34.99,0.0
31511,16273,1,1,189.99,28.5
31512,16273,116,2,5.29,0.0
31513,16273,97,2,18.99,0.0
31514,16274,67,1,69.99,0.0
31515,16274,111,2,11.49,0.0
31516,16274,63,1,64.99,0.0
31517,16275,28,1,38.0,0.0
31518,16275,7,1,119.99,0.0
31519,16276,31,2,44.99,4.5
31520,16277,104,2,12.99,0.0
31521,16278,15,1,47.99,0.0
31522,16279,107,2,13.99,2.8
31523,16280,28,1,38.0,0.0
31524,16280,3,1,79.99,0.0
31525,16281,1,1,189.99,19.0
31526,16281,65,1,34.99,0.0
31527,16281,26,1,49.99,0.0
31528,16281,19,1,24.99,0.0
31529,16282,5,1,69.99,0.0
31530,16282,3,1,79.99,0.0
31531,16283,4,1,34.99,0.0
31532,16283,16,1,89.99,0.0
31533,16283,15,2,47.99,0.0
31534,16284,9,1,29.99,7.5
31535,16285,14,1,29.99,0.0
31536,16285,3,1,79.99,0.0
31537,16285,1,1,189.99,0.0
31538,16285,57,3,19.99,0.0
31539,16286,8,1,54.99,0.0
31540,16287,47,1,119.99,0.0
31541,16287,3,1,79.99,0.0
31542,16287,28,2,38.0,0.0
31543,16288,3,1,79.99,12.0
31544,16289,13,1,59.99,15.0
31545,16290,3,3,79.99,0.0
31546,16290,13,3,59.99,0.0
31547,16291,81,1,34.99,0.0
31548,16291,19,1,24.99,0.0
31549,16292,50,1,24.99,0.0
31550,16292,75,1,59.99,0.0
31551,16293,110,1,10.99,1.1
31552,16293,1,1,189.99,0.0
31553,16294,89,1,39.99,0.0
31554,16295,112,2,10.5,0.0
31555,16295,81,1,34.99,0.0
31556,16295,46,1,99.99,0.0
31557,16295,13,1,59.99,0.0
31558,16295,2,2,239.99,0.0
31559,16296,31,2,44.99,13.5
31560,16297,24,1,24.99,3.75
31561,16298,85,1,139.99,14.0
31562,16299,17,1,129.99,0.0
31563,16300,21,2,74.99,0.0
31564,16301,26,3,49.99,0.0
31565,16302,62,1,22.5,0.0
31566,16302,52,2,21.99,0.0
31567,16302,55,3,84.99,25.5
31568,16303,44,1,68.99,13.8
31569,16304,30,1,24.5,3.68
31570,16304,107,1,13.99,0.7
31571,16305,51,1,69.99,0.0
31572,16306,7,2,119.99,24.0
31573,16307,28,1,38.0,0.0
31574,16308,5,3,69.99,0.0
31575,16308,1,2,189.99,0.0
31576,16309,24,2,24.99,5.0
31577,16309,26,1,49.99,0.0
31578,16310,24,1,24.99,0.0
31579,16310,33,3,48.0,0.0
31580,16311,2,1,239.99,24.0
31581,16311,14,3,29.99,0.0
31582,16312,21,1,74.99,3.75
31583,16313,1,2,189.99,0.0
31584,16314,99,1,21.99,0.0
31585,16314,67,1,69.99,0.0
31586,16314,22,2,59.99,0.0
31587,16315,80,1,13.99,1.4
31588,16316,93,1,19.99,0.0
31589,16317,120,2,12.99,0.0
31590,16318,54,1,38.0,0.0
31591,16318,21,1,74.99,11.25
31592,16318,1,1,189.99,0.0
31593,16318,6,1,279.99,56.0
31594,16319,28,1,38.0,1.9
31595,16320,8,1,54.99,5.5
31596,16320,7,1,119.99,30.0
31597,16320,102,1,22.99,0.0
31598,16320,84,2,199.99,0.0
31599,16321,88,1,15.99,2.4
31600,16321,1,1,189.99,0.0
31601,16322,10,2,44.99,0.0
31602,16323,89,1,39.99,0.0
31603,16324,18,1,49.99,0.0
31604,16325,1,1,189.99,19.0
31605,16325,25,2,39.99,8.0
31606,16325,43,2,114.99,0.0
31607,16326,6,1,279.99,42.0
31608,16326,2,1,239.99,0.0
31609,16327,115,2,7.99,0.0
31610,16328,74,1,21.0,3.15
31611,16329,118,1,6.49,0.0
31612,16329,2,1,239.99,0.0
31613,16330,13,1,59.99,0.0
31614,16330,61,1,28.99,0.0
31615,16331,73,2,32.99,0.0
31616,16332,49,2,28.99,11.6
31617,16332,7,1,119.99,0.0
31618,16333,14,4,29.99,0.0
31619,16333,20,2,79.99,0.0
31620,16333,76,1,14.99,0.0
31621,16334,18,1,49.99,0.0
31622,16334,48,4,54.99,0.0
31623,16335,23,1,169.99,0.0
31624,16335,60,2,27.99,0.0
31625,16336,18,2,49.99,15.0
31626,16337,1,2,189.99,0.0
31627,16337,11,1,49.99,0.0
31628,16338,103,4,17.99,0.0
31629,16339,7,1,119.99,0.0
31630,16340,29,1,46.99,0.0
31631,16340,2,1,239.99,0.0
31632,16341,73,1,32.99,0.0
31633,16342,13,3,59.99,0.0
31634,16343,30,1,24.5,3.68
31635,16344,3,1,79.99,12.0
31636,16344,2,1,239.99,12.0
31637,16345,62,2,22.5,0.0
31638,16346,10,1,44.99,0.0
31639,16346,49,1,28.99,0.0
31640,16347,47,1,119.99,18.0
31641,16347,102,1,22.99,0.0
31642,16347,65,1,34.99,0.0
31643,16347,4,2,34.99,17.5
31644,16348,57,4,19.99,11.99
31645,16348,2,1,239.99,0.0
31646,16349,72,1,22.99,5.75
31647,16350,8,1,54.99,0.0
31648,16351,7,1,119.99,0.0
31649,16351,19,1,24.99,0.0
31650,16352,25,1,39.99,4.0
31651,16353,38,1,46.0,0.0
31652,16353,54,1,38.0,0.0
31653,16354,27,1,89.99,0.0
31654,16354,14,1,29.99,0.0
31655,16354,55,1,84.99,0.0
31656,16354,113,1,13.49,0.0
31657,16354,18,1,49.99,10.0
31658,16355,1,1,189.99,0.0
31659,16356,5,1,69.99,0.0
31660,16357,27,1,89.99,0.0
31661,16358,22,1,59.99,0.0
31662,16358,5,1,69.99,3.5
31663,16358,21,1,74.99,15.0
31664,16359,3,3,79.99,47.99
31665,16359,69,1,36.99,0.0
31666,16359,18,1,49.99,2.5
31667,16360,7,1,119.99,6.0
31668,16361,82,1,22.99,0.0
31669,16362,1,2,189.99,0.0
31670,16363,10,1,44.99,0.0
31671,16363,68,1,16.5,0.0
31672,16364,29,1,46.99,0.0
31673,16365,68,1,16.5,3.3
31674,16365,3,1,79.99,4.0
31675,16365,23,1,169.99,0.0
31676,16365,15,1,47.99,0.0
31677,16365,66,1,24.0,0.0
31678,16366,2,1,239.99,36.0
31679,16366,86,1,19.99,5.0
31680,16366,1,4,189.99,113.99
31681,16366,92,1,79.99,20.0
31682,16367,29,1,46.99,4.7
31683,16368,96,2,12.99,0.0
31684,16368,105,1,8.99,0.0
31685,16369,24,1,24.99,6.25
31686,16369,2,1,239.99,36.0
31687,16369,79,1,94.99,0.0
31688,16369,53,1,36.99,0.0
31689,16369,4,1,34.99,0.0
31690,16370,34,1,18.0,0.0
31691,16371,7,1,119.99,24.0
31692,16372,74,1,21.0,0.0
31693,16373,15,2,47.99,19.2
31694,16373,89,1,39.99,6.0
31695,16373,12,1,109.99,5.5
31696,16374,7,1,119.99,0.0
31697,16374,25,2,39.99,0.0
31698,16374,11,1,49.99,7.5
31699,16374,31,1,44.99,2.25
31700,16375,62,1,22.5,0.0
31701,16376,1,1,189.99,0.0
31702,16377,8,1,54.99,11.0
31703,16378,83,1,26.99,0.0
31704,16379,10,1,44.99,0.0
31705,16379,66,2,24.0,0.0
31706,16379,25,1,39.99,2.0
31707,16380,60,1,27.99,0.0
31708,16381,13,1,59.99,0.0
31709,16381,11,1,49.99,0.0
31710,16382,110,2,10.99,5.5
31711,16383,68,1,16.5,0.0
31712,16383,5,1,69.99,7.0
31713,16384,42,1,149.99,0.0
31714,16385,57,1,19.99,0.0
31715,16386,14,1,29.99,0.0
31716,16387,44,2,68.99,0.0
31717,16388,9,1,29.99,0.0
31718,16388,104,1,12.99,0.0
31719,16388,71,2,38.99,0.0
31720,16389,1,1,189.99,0.0
31721,16389,14,1,29.99,0.0
31722,16389,92,1,79.99,0.0
31723,16389,22,1,59.99,0.0
31724,16389,101,1,14.99,0.0
31725,16390,4,1,34.99,0.0
31726,16391,1,1,189.99,0.0
31727,16392,20,1,79.99,20.0
31728,16392,4,1,34.99,0.0
31729,16392,64,1,18.99,0.0
31730,16393,62,2,22.5,9.0
31731,16394,3,1,79.99,16.0
31732,16395,4,1,34.99,5.25
31733,16395,58,1,26.99,0.0
31734,16395,13,1,59.99,0.0
31735,16396,9,1,29.99,0.0
31736,16396,61,1,28.99,2.9
31737,16396,24,1,24.99,0.0
31738,16397,64,1,18.99,0.0
31739,16398,4,1,34.99,0.0
31740,16398,105,1,8.99,1.35
31741,16399,16,1,89.99,22.5
31742,16399,1,1,189.99,0.0
31743,16399,2,1,239.99,60.0
31744,16399,19,1,24.99,0.0
31745,16400,10,1,44.99,0.0
31746,16400,87,1,44.99,0.0
31747,16400,118,1,6.49,0.65
31748,16400,83,1,26.99,0.0
31749,16401,10,1,44.99,4.5
31750,16402,1,1,189.99,0.0
31751,16402,114,2,5.49,0.0
31752,16402,5,1,69.99,0.0
31753,16402,86,2,19.99,0.0
31754,16402,83,1,26.99,0.0
31755,16403,6,3,279.99,0.0
31756,16404,47,1,119.99,0.0
31757,16405,3,1,79.99,0.0
31758,16405,19,1,24.99,3.75
31759,16405,5,2,69.99,0.0
31760,16405,25,1,39.99,0.0
31761,16406,5,1,69.99,17.5
31762,16406,1,1,189.99,0.0
31763,16407,49,1,28.99,0.0
31764,16407,119,1,24.99,0.0
31765,16407,51,1,69.99,0.0
31766,16408,6,1,279.99,0.0
31767,16409,4,4,34.99,27.99
31768,16410,5,1,69.99,0.0
31769,16410,19,2,24.99,0.0
31770,16410,71,1,38.99,0.0
31771,16411,3,2,79.99,0.0
31772,16412,3,1,79.99,0.0
31773,16412,1,1,189.99,0.0
31774,16413,95,1,24.5,0.0
31775,16414,6,1,279.99,56.0
